Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
28940379,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28941984,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
28943299,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
28943862,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
28945948,18FF3117,true,Rx,0,8,15,00,00,00,00,00,AE,80,
28949571,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28954759,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
28960643,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28962000,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
28963319,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
28963902,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
28965880,18FF3117,true,Rx,0,8,15,00,00,00,00,00,AE,80,
28971718,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28974840,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
28979414,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28982068,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
28983141,18D0FF17,true,Rx,0,8,FA,00,00,00,00,00,00,00,
28983730,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
28984292,18FF3321,true,Rx,0,8,CA,17,88,13,00,00,00,00,
28984856,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
28985409,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
28985955,18FF3117,true,Rx,0,8,15,00,00,00,00,00,AE,80,
28986506,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
28987056,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
28987608,18FF3921,true,Rx,0,8,31,5E,9E,66,4E,20,20,20,
28988178,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
28988841,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
28989522,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
28989891,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
28990476,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
28991036,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
28991851,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
28992393,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
28992954,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
28998893,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29000035,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29001875,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29003195,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29003762,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29005872,18FF3117,true,Rx,0,8,15,00,00,00,00,00,A8,80,
29010133,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29014620,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29021007,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29022102,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29023165,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29023797,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29025703,18FF3117,true,Rx,0,8,01,00,00,00,00,00,B4,80,
29029507,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29033184,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29033749,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29034295,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29034861,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29035669,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29039444,18FCBD00,true,Rx,0,8,1A,0B,00,00,00,00,00,00,
29039450,18FD7C00,true,Rx,0,8,FF,80,F3,FD,C3,CF,03,FC,
29040410,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29042101,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29043173,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29043740,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29045832,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29049462,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29052059,18ECFFEE,true,Rx,0,8,20,14,00,03,FF,6B,FE,00,
29052613,18FF0C00,true,Rx,0,8,00,00,0C,FF,FF,FF,FF,00,
29055017,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29059951,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29061559,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
29062116,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29063232,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29063796,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29065895,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29071951,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29074818,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29079954,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29081895,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29083206,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
29083759,18FF3321,true,Rx,0,8,C8,17,88,13,00,00,00,00,
29084304,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29084870,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29085423,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
29085998,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29086543,18FF3921,true,Rx,0,8,31,5E,9E,66,4E,20,20,20,
29087114,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
29087662,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
29088209,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29088763,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
29089308,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
29090123,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
29090682,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
29091228,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29091796,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29092342,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29092942,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29098952,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29099557,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29101930,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29103248,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29103811,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29105903,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29109515,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29114708,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29121181,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29121999,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29123347,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29123710,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29125809,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29129575,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29133101,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29133659,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29134227,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29134858,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29135657,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29140560,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29141921,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29143132,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29143950,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29145788,18FF3117,true,Rx,0,8,01,00,00,00,00,00,AE,80,
29149683,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29152024,18EBFFEE,true,Rx,0,8,01,3F,3F,3F,3F,3F,3F,3F,
29154631,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29159980,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29161898,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29163228,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29163829,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29165935,18FF3117,true,Rx,0,8,11,00,00,00,00,00,A8,80,
29171822,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29174692,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29179888,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29181997,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29183059,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
29183613,18FF3321,true,Rx,0,8,C8,17,88,13,00,00,00,00,
29184157,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29184723,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29185528,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
29186084,18FF3117,true,Rx,0,8,11,00,00,00,00,00,B4,80,
29186638,18FF3921,true,Rx,0,8,31,5E,9E,66,4E,20,20,20,
29187206,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
29187766,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
29188312,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29188879,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
29189433,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
29189988,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29190536,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29191095,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29191645,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29196283,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29199553,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29201971,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29203292,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29203851,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29205930,18FF3117,true,Rx,0,8,11,00,00,00,00,00,AE,80,
29210067,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29214724,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29221020,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29221898,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29223314,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29223918,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29225813,18FF3117,true,Rx,0,8,11,00,00,00,00,00,AE,80,
29229703,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29233123,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29233678,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29234220,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29234786,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29235589,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29241034,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29241933,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29243320,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29243881,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29245707,18FF3117,true,Rx,0,8,11,00,00,00,00,00,B4,80,
29249677,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29252046,18EBFFEE,true,Rx,0,8,02,3F,3F,3F,3F,3F,3F,3F,
29254911,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29260354,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29261834,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29263230,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29263827,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29265922,18FF3117,true,Rx,0,8,11,00,00,00,00,00,AE,80,
29266730,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
29271919,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29274765,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29280103,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29281829,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29282966,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
29283518,18FF3321,true,Rx,0,8,C7,17,88,13,00,00,00,00,
29284322,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29286220,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29286233,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
29286238,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29286589,18FF3921,true,Rx,0,8,31,5E,9E,66,4E,20,20,20,
29287176,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
29287745,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
29288413,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29288750,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
29289426,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
29290006,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
29290559,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
29291118,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29291667,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29292471,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29292810,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29296458,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29300657,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29301803,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29303236,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29303826,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29305752,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29309386,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29314800,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29321149,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29322017,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29323180,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29323748,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29325924,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29329470,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29332077,18FEC1EE,true,Rx,0,8,C4,B1,BD,00,64,A8,01,00,
29333281,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29333842,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29334387,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29334948,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29335494,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29341411,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29342004,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29343104,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29343921,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29345756,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29349673,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29351864,18EBFFEE,true,Rx,0,8,03,3F,3F,3F,3F,2A,2A,FF,
29354800,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29361006,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29361839,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29363155,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29363721,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29365880,18FF3117,true,Rx,0,8,04,00,00,00,00,00,B4,80,
29371790,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29374711,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29381771,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29381776,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29383010,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
29383563,18FF3321,true,Rx,0,8,C7,17,88,13,00,00,00,00,
29384115,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29384923,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29385477,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
29386035,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29386587,18FF3921,true,Rx,0,8,31,5E,9E,66,4E,20,20,20,
29387146,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
29387710,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
29388258,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29388830,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
29389375,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
29389939,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29390492,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29391042,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29391592,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29392148,18FEE6EE,true,Rx,0,8,38,1B,10,07,57,27,7D,7A,
29396539,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29400857,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29401889,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29403277,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29403839,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29405757,18FF3117,true,Rx,0,8,04,00,00,00,00,00,AE,80,
29409922,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29414653,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29421036,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29421903,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29423267,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29423903,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29425785,18FF3117,true,Rx,0,8,14,00,00,00,00,00,B4,80,
29429603,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29431968,18FECAEE,true,Rx,0,8,00,FF,00,00,00,00,FF,FF,
29433053,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29433713,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29434375,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29435042,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29435600,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29442006,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29442011,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29443244,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29443843,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29445855,18FF3117,true,Rx,0,8,14,00,00,00,00,00,AE,80,
29449643,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29455117,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29461571,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29461923,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29463248,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29463811,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29465900,18FF3117,true,Rx,0,8,14,00,00,00,00,00,AE,80,
29471815,18FF50FB,true,Rx,0,8,58,00,00,00,00,00,00,01,
29472361,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29474714,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29481333,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29481960,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29483327,18D0FF17,true,Rx,0,8,FA,00,00,00,00,00,00,00,
29483631,18FDA521,true,Rx,0,4,FF,FF,FF,FF,00,00,00,00,
29484192,18FF3321,true,Rx,0,8,C6,17,88,13,00,00,00,00,
29484847,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29485431,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29485997,18FF3117,true,Rx,0,8,14,00,00,00,00,00,AE,80,
29486554,18FF3821,true,Rx,0,8,FF,FF,FF,FF,F3,04,FF,FC,
29487147,18FFC017,true,Rx,0,8,00,FD,FF,FF,FF,FF,FF,FF,
29487701,18FF3921,true,Rx,0,8,32,5E,9E,66,4E,20,20,20,
29488247,18FF3A21,true,Rx,0,8,16,7C,09,00,38,15,00,00,
29488805,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29489351,18FF3C21,true,Rx,0,8,FF,FF,38,00,00,C0,01,00,
29489944,18FF3D21,true,Rx,0,8,05,00,00,E0,FF,FF,FF,FF,
29490606,18FF4090,true,Rx,0,8,00,00,00,00,00,00,00,00,
29491272,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29491893,18FF4190,true,Rx,0,8,00,00,00,00,00,00,00,00,
29492441,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29492993,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29493545,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29494102,1CDEEE17,true,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
29496442,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29501869,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29501875,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29503237,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29503801,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29505896,18FF3117,true,Rx,0,8,14,00,00,00,00,00,B4,80,
29509506,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29514678,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29521443,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29521810,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29523168,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29523726,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29525898,18FF3117,true,Rx,0,8,10,00,00,00,00,00,AE,80,
29529587,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29533291,18FF3B21,true,Rx,0,8,04,00,00,00,4B,00,00,FF,
29533592,18FFAA21,true,Rx,0,8,E9,00,15,59,FF,15,00,FF,
29534397,18FFAB21,true,Rx,0,8,E9,00,00,00,00,00,00,01,
29534952,18FFAC21,true,Rx,0,8,E9,00,00,00,00,00,00,00,
29535524,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29542414,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29542420,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29543134,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29543722,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29545885,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
29549497,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29554749,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
29561963,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29561969,0CFE6CEE,true,Rx,0,8,38,0F,7F,C0,00,00,00,00,
29563162,18FF3521,true,Rx,0,8,00,11,00,01,00,10,FF,00,
29563748,18FF3621,true,Rx,0,8,00,04,00,00,00,00,00,00,
29565919,18FF3117,true,Rx,0,8,00,00,00,00,00,00,AE,80,
29571703,0CF00400,true,Rx,0,8,00,7D,7D,00,00,FF,F0,FF,
29574818,18FEBF0B,true,Rx,0,8,00,00,7D,7D,7D,7D,7D,7D,
